t,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8
1.201716738197425,0.16652498146283476,0.24821668520683443,0.13534283338817216,0.15696218848456406,0.23032463839323397,0.15696947332961658,0.13534489090656704,0.24823249667356082,0.16654354916052916,0.9852725329891303,0.9852705201999601,0.985273809620392,0.9852721906387878,0.9852676702348322,0.9852721903766173,0.9852738094877613,0.9852705201243184,0.9852725321184621
1.301859799713877,0.16656547861224363,0.27738793214784613,0.15492522035482703,0.12062972032136035,0.28482253936122354,0.1206259750431133,0.1549233495695027,0.27742352712096185,0.16657506271836586,0.9827275238939863,0.9827241157973535,0.982727346643204,0.9827286815234895,0.9827148947145923,0.9827286817228063,0.9827273466763986,0.9827241141447479,0.9827275238498726
1.4020028612303292,0.166487685663494,0.27435467013534365,0.18996516878189773,0.09231086665245658,0.308511668645715,0.0922937167284387,0.18995482993666724,0.2743976213798569,0.1664821783546715,0.9799795450113553,0.9799793033111371,0.9799746733439205,0.979982846308457,0.9799578852607566,0.9799828472319683,0.9799746740450971,0.9799793010600257,0.9799795472367361
1.5021459227467813,0.17014093017693427,0.23815765492944693,0.2340398308316261,0.09199931662039203,0.2857328327188249,0.09197564461166265,0.234021317989696,0.23819020331534502,0.1701172020796713,0.9770242062189243,0.9770371581249566,0.9770112101727202,0.9770278086275508,0.977000349889558,0.9770278101379496,0.9770112117767369,0.9770371592140317,0.977024212613631
1.6022889842632333,0.1806255069232515,0.17770484421916002,0.2746292758701941,0.1365321903688856,0.21976527628363457,0.1365161028230087,0.274610587578331,0.17771110074314028,0.18058558769373448,0.9738584315643597,0.9738994651091186,0.9738364877395194,0.9738535156580845,0.9738472741027326,0.9738535166972615,0.9738364886575324,0.9738994750010188,0.9738584439665636
1.7024320457796853,0.19868148246429335,0.11234281691449632,0.30051160183822434,0.22688121188984284,0.13314943911020316,0.2268855650584244,0.30050440574114246,0.11231831160734027,0.1986324640941401,0.9704847857007033,0.9705720183259869,0.9704583109094311,0.9704526550104186,0.9704973932736144,0.9704526525274433,0.9704583064837246,0.970572041120126,0.9704848049941517
1.8025751072961373,0.22406416655816247,0.074159518892877,0.30590679848370395,0.3324309959601676,0.06515393895152294,0.33245664115478013,0.3059207835688431,0.07411564354098497,0.2240165492323711,0.9669053200227813,0.9670583240768229,0.9668862252445143,0.9668241483837517,0.9669334724207759,0.9668241380981277,0.9668862091013131,0.9670583624140605,0.9669053446282432
1.9027181688125896,0.2560143346018275,0.09593692805217892,0.2898756262516682,0.4103312943400645,0.06742841895174834,0.4103662764321717,0.28991388543274715,0.09589457378937491,0.25597980330122155,0.9631072670192696,0.9633428068587673,0.9631164826273594,0.9629692275252428,0.9631281480030255,0.962969210564413,0.9631164516863711,0.9633428649976254,0.9631072906147141
2.0028612303290414,0.2904190854339217,0.18581059524573365,0.25593912900227395,0.4411939027699577,0.15849687223982195,0.4412220215737034,0.25599149570262886,0.18578631164549253,0.2904072971421759,0.9590588898462589,0.9593791686443245,0.9591250419159336,0.9588840083748313,0.959056197459584,0.9588840009078761,0.9591250020695388,0.9593792521218744,0.9590588992862137
2.103004291845494,0.3210146547422664,0.31635647153271523,0.21491241076516734,0.4259129500330956,0.28980863966089315,0.4259178147588293,0.21495368865079495,0.31635189467253744,0.3210300934296314,0.9547412685879288,0.9551219896440923,0.9548937880198916,0.9545763094315742,0.9546925861529247,0.9545763436405792,0.9548937536275447,0.9551220999556691,0.9547412444578933
2.203147353361946,0.3443416390806213,0.43885349967472487,0.18949688688526617,0.36218475145438245,0.40758924346586833,0.3621510400741884,0.18950058430964703,0.43885906731073865,0.34438272760505867,0.9501912521589178,0.9505977919987973,0.9504402948398448,0.9500956732617474,0.9500334245923238,0.9500957788656201,0.9504402819657383,0.9505979265242098,0.9501911732911861
2.303290414878398,0.35993068780705095,0.5137144032287657,0.20787520780040364,0.24732328218158717,0.48653842745401454,0.247247179758794,0.20783377954790622,0.5137209838924527,0.3599908241499706,0.9454555916384539,0.9459062134639168,0.9457606240501528,0.9454808498528651,0.9451267663745778,0.9454810270811902,0.9457606472312241,0.9459063738649709,0.9454554429006978
2.40343347639485,0.3675187491762645,0.5255815851168253,0.2742041463694683,0.12006642111392293,0.5013391893958544,0.11997493904390094,0.27413766142007295,0.5255853311754444,0.3675882405202032,0.9404831073693887,0.9411192701791044,0.9407440976268433,0.9406523440756472,0.9400204506770673,0.9406525694929855,0.940744163549585,0.9411194637166749,0.9404828881389324
2.503576537911302,0.36663479386902653,0.47063263297226865,0.35445142807163543,0.06179734602224279,0.4230763110837576,0.06173389473252793,0.3543958110768731,0.4706353760845457,0.3667038940366469,0.9351547366487087,0.9362306497058955,0.9352488371830455,0.9354200604184668,0.9347234735512246,0.9354203228567182,0.9352489163370665,0.936230876810452,0.9351544639444265
2.603719599427754,0.3598820071126789,0.3511997502129266,0.4132601177649278,0.1292233646507454,0.25708798525897025,0.12920805856049383,0.4132442024548001,0.3512118961953602,0.3599436173069238,0.929434786205309,0.9312155550460637,0.9292765044439728,0.9295893661732861,0.9292668774668329,0.9295896681563907,0.9292765085110377,0.9312158062667433,0.9294344878444488
2.703862660944206,0.35461929807771886,0.19863125137286075,0.4466687599178819,0.30542122820332007,0.08044247220514562,0.3054383141948437,0.44669853560388995,0.1986649891515283,0.3546699814661068,0.9234518667009568,0.9261202013428762,0.9230253996733009,0.923078154646169,0.9236193521670332,0.9230784922635253,0.9230252229022382,0.9261204816507179,0.9234515685895082
2.8040057224606585,0.3557516682198358,0.09384862686639195,0.4664218182795583,0.49258690409218453,-0.008597021770222067,0.49260422072095045,0.4664785360533663,0.09389780660844511,0.35579119606924753,0.917369217359679,0.920988051163862,0.9166914831179078,0.9159660161890743,0.9175161015724076,0.9159664308848101,0.9166910944728666,0.9209883906468016,0.9173689406266254
2.9041487839771105,0.36224246219080514,0.11783873689272348,0.4755785498114291,0.6063859955635795,0.0803007025471575,0.6063838600415069,0.47563067021908,0.11787824093768537,0.36227211646397517,0.9111825239775775,0.9156816369657488,0.9102689855181363,0.9084674063871251,0.9106379344995119,0.9084680702161293,0.9102684816741418,0.9156820746141462,0.9111822932885476
3.0042918454935625,0.3742159571221175,0.2626968978530384,0.46772942932561323,0.6454697910367634,0.2989866679955049,0.6454430531572504,0.4677475897775497,0.2627053761194606,0.3742377421931786,0.9046066242013839,0.9097797796150136,0.9035320441511667,0.9008352099135297,0.9028127919983566,0.9008363587896511,0.9035316067970083,0.9097803861505451,0.9046064601830354
3.1044349070100146,0.39309136725071403,0.43524031819195785,0.4395071553920174,0.6321493074608301,0.4698582501828712,0.6320969373950236,0.4394757009377435,0.43522181013148026,0.39310872959929244,0.8973423355503694,0.9029032130499904,0.8962755671416645,0.8933935850897738,0.8939568301386778,0.8933952525267883,0.8962753524195468,0.9029040927848228,0.8973422342810577
3.2045779685264666,0.4166231289771268,0.5549842754832015,0.40458566306800636,0.573529991752467,0.5437196274525603,0.573457728725322,0.4045179234225101,0.5549619524182725,0.4166402082860176,0.889468687778149,0.8953182797440116,0.8885738496420029,0.8865194383008967,0.8842609564100057,0.8865212842484897,0.8885738835663086,0.8953194319689897,0.8894686199255165
3.3047210300429186,0.440670619867926,0.6031869210961758,0.39313820802695587,0.46339508878014923,0.5717848775079841,0.46332201665539857,0.3930774763436834,0.6031796797968132,0.4406902470899492,0.8812804419970357,0.8878842427090039,0.8805598091843845,0.8801919870594075,0.8742479223222912,0.8801935195183286,0.8805599785776663,0.8878854690844333,0.8812803694230318
3.4048640915593706,0.4630327982664048,0.5884476607262625,0.4218970389338955,0.3142575649359116,0.5800554688458108,0.3142171246910272,0.42188093256935055,0.5884666801126064,0.4630553530500766,0.8727998366026364,0.8812345893582951,0.8719869353991998,0.8737498839925927,0.8642280539858562,0.8737508712946169,0.8719870809585768,0.8812356762306084,0.8727997379144707
3.5050071530758227,0.48453623013312574,0.5152389927936282,0.4758242970187608,0.21422556525070094,0.5702478618191732,0.21423090854235927,0.47585107862257964,0.515290129936,0.48456000702191704,0.8635301186638006,0.8750962969541072,0.8621899223161864,0.8662725420551813,0.8540433810683409,0.8662731003525463,0.8621900059329968,0.8750972858361927,0.8635300134207484
3.6051502145922747,0.5081241691877404,0.3996226264075458,0.5302422609194319,0.24990349297603032,0.5365748919176065,0.24992209458307263,0.5302811959051807,0.39969137166272445,0.5081470783464522,0.8531391617900586,0.868701608953029,0.851035845191946,0.8570780899900439,0.84377385588908,0.857078397861487,0.8510361626964971,0.86870281861894,0.8531390958693403
3.705293276108727,0.5348176192957772,0.3025480947321967,0.5698503876051721,0.38857927037589546,0.4904287583756526,0.38857504418538125,0.5698719846966692,0.3025900166348276,0.534838428053471,0.8420921245067574,0.8615030451889738,0.8394610051236688,0.845824641151548,0.8337737472810984,0.8458247778319117,0.8394622460335084,0.8615048037507105,0.8420921472393095
3.805436337625179,0.5616995400181295,0.29317092439198705,0.588170468026885,0.5357629507268957,0.46254355966967703,0.5357352558836651,0.5881601639869085,0.29314861782605983,0.5617183765970583,0.8311954947447452,0.8533113863503754,0.8286615131488111,0.8327138782200936,0.8238052638221731,0.8327137363294723,0.8286644456259585,0.8533138409175508,0.8311956690556175
3.905579399141631,0.5849684747093742,0.3749311506004883,0.5822688970207415,0.6343067004775718,0.4714471313897043,0.6342746699225323,0.5822241890510599,0.374857937965711,0.5849871238816606,0.8210087944949033,0.8439106820642677,0.8194303456417587,0.8190005941135599,0.8131393212562364,0.8189995217705184,0.8194351940100746,0.8439138883390402,0.8210092002339368
4.005722460658083,0.6006505584269686,0.48867490597046837,0.5479066664340719,0.6773315154909558,0.5090218395033692,0.6773090808174614,0.5478336917745388,0.48859720645089477,0.6006715972143033,0.8118075269246501,0.8328070601744697,0.811908839746298,0.8068961887822732,0.8012743020025631,0.8068929133161499,0.8119148903216185,0.8328109490813889,0.811808269124042
4.105865522174535,0.6045341075403936,0.5776818104567764,0.4821582776839479,0.6738944347092921,0.5582293627943116,0.6738890841736194,0.4820722660387629,0.5776305439783316,0.6045594861707195,0.8035915738153692,0.8196924972504422,0.8051724096129607,0.7982694198208973,0.7881281889761852,0.7982627855761617,0.8051783900700227,0.8196966572061299,0.8035928292809305
4.206008583690988,0.5942911632557994,0.625598646715755,0.39788009019444537,0.6284519222959799,0.6082503564522579,0.6284691086200918,0.39780511618753767,0.6255768815035523,0.5943211900431349,0.7959563860911325,0.8047945300185986,0.7973550737713493,0.7930770642676656,0.773909448446612,0.793066989106983,0.7973599342159124,0.804798428669449,0.7959584504578702
4.306151645207439,0.5711124846568278,0.6415916849775734,0.342558595610983,0.5451151898017004,0.6550824035288717,0.5451519550632962,0.34251464633595924,0.6415889773748642,0.5711446608042153,0.7884207962693428,0.7887705137043121,0.7867325777484622,0.7893959721201592,0.7594537115193991,0.7893836064457942,0.7867358142272445,0.7887742724870923,0.7884240784025354
4.406294706723892,0.5409751002245198,0.6401384709553732,0.37421774371829497,0.4463665731569097,0.6934093540068926,0.44640074564918353,0.3742030189672283,0.6401372256083429,0.5410032176487688,0.7809428672852107,0.7726065835556145,0.7724652516582539,0.7850261888364443,0.747265507712428,0.7850130668683194,0.7724666947483467,0.7726115799900546,0.7809477860191092
4.506437768240343,0.5155679508790959,0.636446182586172,0.48854211404644277,0.3779806431298456,0.7125301912070342,0.37798342002609564,0.4885397184153984,0.6364260230918475,0.5155834333493975,0.7735982415828082,0.7571318940051064,0.7539209664066637,0.7786526836304916,0.7409930651670251,0.7786397256281836,0.7539206031125217,0.7571404472164016,0.7736051010706833
4.606580829756796,0.5090852924708891,0.6424838137204363,0.613139992617473,0.3739053423457754,0.6990294635514187,0.3738742566635487,0.6131388839785734,0.6424341289313584,0.5090820206081592,0.7655468276739938,0.7420464919271856,0.7302862153791845,0.7693169045790206,0.7416931447953563,0.7693042028663419,0.7302841038533185,0.7420607383734801,0.7655558233009819
4.706723891273247,0.5305521685241554,0.66086622996739,0.6915750828118944,0.42414878103406845,0.6308669444706252,0.42411129536925707,0.6915752437342726,0.6607956127058374,0.5305324583453419,0.7550119951991396,0.7261442755317347,0.7027422813819291,0.7555313713952059,0.7460199645830106,0.7555186420782791,0.7027382213037432,0.7261651190499885,0.7550232063724095
4.8068669527897,0.5764792031453359,0.6850662166483974,0.7172361453962535,0.4913921401004004,0.45980010172986235,0.4913724481468197,0.7172418861977046,0.6849945476307748,0.5764541724523522,0.7403273241724493,0.7087446320625295,0.675889329656656,0.7353567078376926,0.7491266141196267,0.7353436472080941,0.6758827494967976,0.7087712652486948,0.7403405190468799
4.907010014306152,0.6313213710540269,0.7060107514859575,0.6983663983014483,0.5488352210006782,0.1854196098033925,0.5488347701359204,0.6983826230576968,0.7059537335369921,0.6313032067083781,0.7204607334166697,0.6900346140311311,0.6539557119167924,0.706355475180544,0.7480634667838543,0.706341831381804,0.6539463326291639,0.6900647713895262,0.7204751338778097
5.007153075822604,0.6789325403719395,0.719264039411736,0.6394730854087578,0.5946029153153702,-0.016209972288965188,0.5946111073888762,0.6395034340797128,0.7192270444500816,0.6789276419247832,0.6969326877644801,0.6718582642403842,0.6383144883303722,0.6676510671511982,0.7426737140472515,0.6676368622892471,0.6383030086259067,0.671889048463307,0.6969466660866542
5.107296137339056,0.7118440750054246,0.726076337048804,0.5578894398423285,0.6345265027026756,0.04027857524001666,0.6345345856570479,0.5579303786821923,0.7260564832504077,0.7118530703274056,0.6753784573415982,0.6580539973082851,0.6284371851588295,0.6241239981151363,0.7322436991205659,0.6241099556698662,0.6284248880696939,0.6580827693928454,0.6753896590021333
5.207439198855508,0.7287135781693184,0.7290846294213307,0.5029800878558015,0.6666249552720265,0.3314247601352606,0.6666297500048668,0.5030204978088244,0.7290735586844637,0.7287345070222233,0.6605183677385594,0.6492869982554591,0.6190382941551413,0.5829219856629253,0.711657174545552,0.5829093518508334,0.6190259493345411,0.649312561426977,0.6605250570127561
5.3075822603719605,0.7293408252886827,0.7298172067466626,0.5195714064643665,0.6866628952235999,0.6257521110893955,0.6866649854882606,0.5196057024475867,0.7298044480449185,0.7293718246190701,0.6512451075160965,0.6403336123680665,0.6003123297618544,0.5450316935363415,0.6743549617272693,0.5450214934300335,0.6002997157322089,0.6403567706497886,0.6512474872338225
5.407725321888412,0.7140594299578511,0.7283356178903472,0.5926190641160212,0.6941660086239535,0.7745931626581979,0.6941680739344372,0.5926511994064889,0.7283131132887661,0.7140988723967926,0.6449467067791294,0.6274466922620365,0.5670880035684349,0.5096560866127817,0.6239222093801731,0.5096488598438705,0.5670747501231306,0.6274686339365053,0.6449468421323377
5.5078683834048645,0.6849612898625532,0.7237517727716993,0.6696240048380849,0.6903593815147038,0.831708447131345,0.6903646672865957,0.6696573796556169,0.7237174039151251,0.6850053054204892,0.6404938057635912,0.6117466541922428,0.5238470108769446,0.4797400063260657,0.581630601354234,0.4797362167197364,0.5238348085040823,0.6117666786906631,0.6404947675566346
5.608011444921317,0.6482157464196789,0.7155483062793531,0.718262832977566,0.6784798595517302,0.8459134792856712,0.6784896249596117,0.7182979274994512,0.7155070210547285,0.6482554331052502,0.6357911959189645,0.5949624522401231,0.482104194592735,0.45706203907941656,0.5739955672366944,0.4570628559799907,0.48209859240914343,0.594977184714182,0.6357961028572666
5.708154506437769,0.6164285236924059,0.705043471432943,0.7348632429587085,0.6657743718596829,0.8299551783485785,0.6657860598072038,0.7349010597872869,0.7050058843868112,0.6164508321627837,0.627474768813804,0.5773702786617765,0.4540704554805455,0.4399431416711165,0.6065351572884319,0.439950750259967,0.4540788948232307,0.5773746696158446,0.6274860935925105
5.808297567954221,0.6052302423720013,0.696827999628061,0.7246453125056596,0.6602573122863107,0.7747647648088785,0.6602662668603418,0.7246877041986873,0.6968058980520117,0.605225504134946,0.611838854859628,0.5579187789393398,0.44367177951817915,0.42590403476355526,0.6581708516375889,0.425920662947032,0.4436987105327698,0.5579083384087516,0.611858401052622
5.908440629470673,0.6225874699632099,0.6976394707775909,0.6946188099389711,0.6639036776010212,0.6518321408410439,0.6639076042434187,0.694666337340337,0.6976378715194079,0.6225577649741725,0.5853463328066204,0.5352106929101562,0.44379428369310225,0.41486141771067253,0.7045453907373247,0.4148877921984665,0.4438386815131036,0.5351840180243954,0.585375618142794
6.008583690987125,0.6617400597658551,0.7104643488941673,0.6589478526575772,0.6715922671003107,0.4544225396936431,0.6715929054516427,0.6589966182567026,0.7104760319664463,0.6616981151028427,0.5452912315531504,0.5095869179780133,0.4427318858193898,0.4099607352734348,0.7339891921020996,0.40999518747510705,0.4427890067803224,0.5095477024057449,0.5453312373075488
6.108726752503577,0.7072696757851192,0.7303484799932907,0.6420263488973874,0.6780314331957983,0.29253223969427045,0.6780318346511525,0.6420675146095205,0.7303591709018676,0.7072292984972773,0.49275677902437043,0.48608264475598056,0.4331440494977748,0.4167688964564904,0.7449249158907435,0.4168075349973484,0.43320813597198304,0.48604012884344483,0.4928060096221296
6.208869814020029,0.7462641346340767,0.749011402811649,0.6625242099713026,0.6830654930540316,0.3223284894805982,0.6830669295597276,0.662550215859927,0.7490100478003672,0.7462331991510844,0.43459637699685694,0.47147666674611505,0.41294595186454197,0.4380402286848297,0.7400870470792819,0.4380782257985445,0.4130119233035835,0.4714425029026606,0.4346483133383797
6.309012875536481,0.7733177330843652,0.7619872711088602,0.7121899088825386,0.6900256346439317,0.5141963467990157,0.6900266816975711,0.7122009386849975,0.7619704821132269,0.7732985364986475,0.37766569073987044,0.46465740364981045,0.3786383932204166,0.46672402248101114,0.7220681639902609,0.46675767592024636,0.37870295910911334,0.4646397709207234,0.3777092573603964
6.409155937052933,0.7885329296936854,0.769756164472891,0.765769006099602,0.7026085889015411,0.701709509614886,0.7026065332665454,0.7657707802391442,0.7697277632732042,0.7885255722215145,0.32613820709172836,0.45704595247502133,0.32778129072359735,0.49163556408227693,0.6893350553461652,0.49166324997778343,0.3278423923510606,0.4570457162966436,0.326161310271061
6.509298998569386,0.7935872564419675,0.7752715979235216,0.8066699000386255,0.7227409500283702,0.8105983374574259,0.7227346099606958,0.8066676931275059,0.7752413974958385,0.7935918999081959,0.2876262468572875,0.44162691146688904,0.26900083024538324,0.5080346999786433,0.6345928640268103,0.5080559634300172,0.2690558359019277,0.44163735329693987,0.28761943777627474
6.609442060085837,0.7900027491716308,0.781698873517408,0.8318088376723574,0.7479610270508978,0.8627850279803891,0.747952335607,0.8318052612189148,0.7816792651925819,0.7900202773933331,0.27135276649418416,0.41481318156842945,0.22073708648882356,0.5166516678334833,0.5401797782439595,0.5166660802039986,0.22078287155796167,0.41482174131904503,0.27131229491832143
6.70958512160229,0.7792924632346783,0.7903252183416065,0.8434420495504142,0.7730332991402098,0.8856251324268107,0.7730260884328557,0.843437653608987,0.7903248631390385,0.7793239745233127,0.2810133330786305,0.3762542711820621,0.20037278873425607,0.5190756793021735,0.37085911578492514,0.5190822254296363,0.2004078971026131,0.3762459874827887,0.2809428258247797
6.809728183118741,0.7635482538447929,0.799639159547843,0.8440719643734267,0.7947304400169205,0.8926418361340587,0.794728322603764,0.8440659767114068,0.79965857159223,0.7635933951851244,0.31304169593298636,0.33127149520946547,0.21435031617466413,0.5160904682532007,0.15827533020474346,0.5160871910286386,0.21437656539569183,0.3312349199061999,0.3129515247000706
6.909871244635194,0.7456043887108295,0.8063023769217463,0.8351021999116675,0.8128250326195777,0.889360355433188,0.8128301659870437,0.8350927933621901,0.806335403802007,0.7456590537584593,0.35781968591793634,0.28996422219278317,0.25372833269828887,0.5065427944739929,0.0690112641796646,0.5065265146022602,0.2537502803561814,0.289899167456541,0.35772376918102444
7.010014306151645,0.728974693501244,0.8072054786638541,0.8175001761356055,0.8281775488132267,0.877507636870989,0.8281900929436872,0.8174847508035288,0.8072435255708617,0.7290296171869977,0.40410534233942885,0.2626825592438538,0.30034246526473096,0.4876709364808928,0.18548827565314097,0.48763716724821815,0.3003653598575716,0.26260421290959796,0.404016588220223
7.110157367668098,0.7178191571791185,0.8012852568324993,0.7939925591513575,0.8413456730086302,0.8572054157557449,0.8413637403898877,0.7939691453790163,0.801319271537118,0.7178613505313226,0.4435283637036656,0.25346512833474444,0.3376720916742587,0.45462908422207804,0.3780914940607055,0.4545729895607916,0.33770003690452877,0.253399325506455,0.4434556036066614
7.210300429184549,0.7163870488913686,0.7908857366626637,0.7717110160980329,0.8523835536698565,0.8311255720430721,0.8524037085753027,0.7716815747065405,0.7909064191701813,0.7164049793020746,0.4712562470328482,0.25532256643916657,0.3564647196728393,0.39689270486358885,0.5163943742061435,0.39681262150285224,0.35649979375521235,0.2552947431513034,0.47120391227645075
7.310443490701002,0.7277008503358324,0.782600778487675,0.7614904169042889,0.8612391251913737,0.8101439566095437,0.861257198385535,0.761463027556121,0.7826018253517526,0.7276910975331579,0.48474092062723184,0.25379576475333854,0.3549468632532031,0.2926765984957768,0.582766349912998,0.2925846208738875,0.3549886932842884,0.25382149300301116,0.48471048686479035
7.410586552217454,0.7510186913771808,0.7846735883894915,0.7702149202919711,0.8678100032757821,0.8086241821130781,0.8678220888668913,0.7701991743643971,0.7846582308236421,0.7509885394352787,0.4818981588702691,0.2330984549695611,0.3351071435340365,0.11314359647014577,0.5983984233330863,0.11308332420888703,0.33515249508153583,0.23318065533883925,0.48188972919889994
7.510729613733906,0.7808372692837677,0.800025814373593,0.7937723739284263,0.871787289352411,0.8278377520271003,0.8717907583170446,0.793771244501031,0.8000064776501021,0.7807996117813463,0.4590761758195671,0.17780368856875564,0.29692958329935304,-0.12550731323435554,0.5745996866288177,-0.12549581538596752,0.29697180417028296,0.17793388757708206,0.4590892808300655
7.610872675250358,0.8102264994713788,0.8229468200750275,0.8211875609753974,0.8730863480632419,0.8543495337410991,0.873080430556443,0.8211961201982421,0.8229344352931933,0.8101918592797237,0.4090101621627962,0.07473078948167712,0.23144514289162343,-0.3428384810936835,0.5182890068919508,-0.3427762891501658,0.23147280442282803,0.0748874370559162,0.4090438838188123
7.71101573676681,0.8347620333938095,0.845036142016803,0.8438820735299439,0.8728757201006772,0.8762071869433607,0.87286164056626,0.843892955294794,0.8450329153598244,0.8347351633963389,0.31816559440924,-0.07784302223802182,0.11074946573897697,-0.49080577516278423,0.43801762004644856,-0.4907336625144118,0.11074785854539736,-0.07769816843850147,0.31821786377056843
7.811158798283262,0.8530859700464584,0.8620418209370337,0.8589549976871113,0.8743475809650638,0.8902487996955406,0.8743288392783528,0.8589626953106274,0.8620438423630957,0.8530672593831369,0.16596722413924753,-0.2572462734429961,-0.09870565101694159,-0.5866915829509409,0.30802323853157126,-0.5866232488519314,-0.09872324374109567,-0.25715439414877134,0.16603068941245658
7.911301859799714,0.8653821759834958,0.8743042242903498,0.8670237866480994,0.8815547015349007,0.8991265057601183,0.88153669394365,0.867025582107581,0.8743062784348438,0.8653700534904387,-0.05420397202608071,-0.42514847214498186,-0.3496104761242347,-0.6552223665462796,-0.04201630765945126,-0.6551606486100958,-0.3495971679709236,-0.42512231912566567,-0.0541492027874414
8.011444921316166,0.8725514473393312,0.8838697776578271,0.8698376539666502,0.8954829268301172,0.9091445287614612,0.8954701508635381,0.8698335607694598,0.8838681527201383,0.8725439555171819,-0.29607328066392563,-0.5579826166710355,-0.544519191521915,-0.7109532362371256,-0.3996549960924418,-0.7109008252242057,-0.544465387707494,-0.5580026816476619,-0.2960482546657754
