t,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998
0.1001669449081803,0.012752066130294552,0.012412713169069776,0.013834775077474321,0.013320730327692378,0.014419285354501992,0.013320719874377319,0.01383476896325391,0.012412728689248668,0.012752068314039872,0.9998432360540136,0.9998432360540136,0.9998432360540136,0.9998432360540136,0.9998432360540136,0.9998432360540136,0.9998432360540136,0.9998432360540136,0.9998432360540136
0.2003338898163606,0.03475196509129638,0.028458803026459145,0.03820202308440054,0.03768362434821668,0.04285309467580236,0.03768357555213079,0.038202010412790685,0.02845886305835698,0.034751949524914866,0.9994078210778817,0.9994078212115178,0.9994078211023468,0.9994078210631911,0.9994078210346415,0.9994078210631907,0.9994078211023477,0.999407821211518,0.9994078210778822
0.3005008347245409,0.05402583980770375,0.030388670773559112,0.05776700681362299,0.060424256195840326,0.07159961655729935,0.060424151323349815,0.057767011277858576,0.030388774578685676,0.05402574699064753,0.9987112901729387,0.9987112922729728,0.9987112910119454,0.9987112901960853,0.9987112901335768,0.9987112901960851,0.9987112910119386,0.9987112922729773,0.9987112901729555
0.4006677796327212,0.07446961118694848,0.027226319922399496,0.07121747286734639,0.08082771357267962,0.0941222284410066,0.08082758998273892,0.0712175349491567,0.027226397055138286,0.07446936721677425,0.997736416430185,0.9977364279182932,0.9977364254657768,0.9977364195613092,0.9977364240747437,0.9977364195612817,0.9977364254657194,0.9977364279183529,0.9977364164303177
0.5008347245409015,0.094871979864827,0.0349489468629134,0.07433041793551697,0.09161323246425125,0.09573392172455095,0.09161319761985731,0.07433057336554254,0.03494886522771144,0.09487153483753871,0.9964834699584773,0.9964834948969161,0.9964835203138314,0.9964834985086446,0.9964835439019815,0.9964834985083355,0.9964835203135738,0.9964834948972932,0.9964834699590428
0.6010016694490818,0.11336197674380383,0.07234869014357113,0.06886010693300762,0.0889411494580013,0.06965912695880742,0.08894133869332807,0.06886035977539015,0.07234833457559064,0.11336134525235567,0.9949528078060823,0.9949527588587461,0.9949529844497261,0.9949529366602545,0.9949531489434542,0.9949529366587191,0.9949529844490343,0.9949527588605096,0.994952807807497
0.7011686143572621,0.12793270648875468,0.14546239145138873,0.06434520891921383,0.07775071718397397,0.027718904805433382,0.0777512032971307,0.06434550951882,0.1454617818767666,0.12793199078518502,0.9931448537451204,0.9931442455008792,0.9931452709365063,0.9931452139122279,0.9931458502948054,0.9931452139075558,0.9931452709353228,0.9931442455067736,0.9931448537466132
0.8013355592654424,0.13705996234879436,0.2359859069992075,0.07489065476770211,0.07226483097316896,0.0008070522971414629,0.07226552827300395,0.07489089050155284,0.23598525329774833,0.1370593453294091,0.9910600423094605,0.9910575198532708,0.9910606298081979,0.9910606878565762,0.9910621609960244,0.9910606878470202,0.9910606298075122,0.9910575198653093,0.9910600423054214
0.9015025041736228,0.14028316549016986,0.3081405366809796,0.11207880853939933,0.08983962657307529,0.024652083229486615,0.0898402551071912,0.11207880855297292,0.3081401295537961,0.1402828751462589,0.988699013463777,0.988692716166815,0.9886988882388446,0.988699496930094,0.9887024265574009,0.9886994969180871,0.9886988882438414,0.9886927161749077,0.988699013436841
1.001669449081803,0.13870457788225637,0.3283302865942266,0.17752249764150682,0.1403665436665148,0.11658521861185359,0.14036672019072755,0.1775220747269985,0.32833035048126735,0.13870483383894172,0.9860631438383346,0.9860535118154212,0.986059604348024,0.9860615777385666,0.9860663055278729,0.9860615777401642,0.9860596043763835,0.9860535117854405,0.9860631437496087
1.1018363939899833,0.1353649350839301,0.2753943732431531,0.257370616156546,0.21589250322803566,0.25273484017021974,0.21589198078435387,0.2573696936532155,0.27539504635690537,0.1353658828998557,0.983153889088713,0.9831477429091989,0.9831421016339985,0.983145788955359,0.983150742943933,0.983145789013358,0.9831421017225899,0.983147742797831,0.9831538888675712
1.2020033388981637,0.1351645480260613,0.14802938667475687,0.32629276127320106,0.28992527631404985,0.3749694127726986,0.2899241545455249,0.32629151053052197,0.14803065671229537,0.13516619465246787,0.9799695473914822,0.9799797208467159,0.9799448671860096,0.979948651554395,0.9799506677789072,0.9799486517320284,0.9799448673624843,0.9799797206448807,0.9799695469302236
1.302170283806344,0.14377694502241425,-0.012029049530245521,0.3626704898571505,0.33473981431439037,0.4366478125663371,0.33473847309229765,0.36266933609208596,-0.012027552517695723,0.14377912976049295,0.9765028275329904,0.9765417233276463,0.9764665021721576,0.9764665392371543,0.9764680425319463,0.9764665395611518,0.9764665023608594,0.9765417230631834,0.9765028266919531
1.4023372287145242,0.16579687747651967,-0.1251476050555574,0.3571754853563549,0.3429370165791681,0.4274190907604706,0.3429359306830795,0.35717500607054287,-0.1251464227571484,0.1657992837671335,0.972745896569792,0.9728233653137008,0.9727121954866842,0.9727023416569918,0.9727205835134254,0.9727023420394463,0.9727121954250963,0.9728233649913595,0.9727458952044435
