t,X_0,X_1,X_2,X_3,X_4,X_5,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.10033444816053512,-0.20822155832621606,0.07071573477378805,-0.09467803365228657,-0.023820446758733016,0.10402084132110423,-0.20900331491806295,1.0004736243640764,0.9990767532265177,0.999928516238604,1.0000096835418089,1.0004577142263351,1.0002923874476262
0.20066889632107024,-0.2343173350356211,0.11091067741665747,-0.1146397766044946,-0.015543456205517166,0.07166729859849416,-0.2612730739659071,1.0020857766903146,0.9966900775160712,1.0000193885771367,0.9996252992925272,1.000894826628456,1.0021391124819878
0.3010033444816054,-0.21344487684505414,0.13710209735676557,-0.072009578798588,0.021314323290785496,0.03729256827340328,-0.26188941385626957,1.003916686536173,0.9937594883037517,0.9993915280026286,0.9977679207362776,1.0000368354095721,1.0054502622491608
0.4013377926421405,-0.1434410104623325,0.15384999933922994,0.02941251169886936,0.0848725312475331,0.025223079263166387,-0.20456986937195196,1.0032059660616532,0.9908285400872721,0.9953119954087717,0.9933591604041376,0.9974595194528344,1.0071229480936952
0.5016722408026756,-0.029679718664151578,0.16842433440962817,0.1661299401397099,0.16387299487739906,0.05247903450298353,-0.09194873565254287,0.9969052964678046,0.9874061910361325,0.9861136228805123,0.986278332553602,0.9928691787804661,1.0030311922701831
0.6020066889632107,0.11571685743363612,0.1875165119626273,0.3033381269424273,0.24231131653525467,0.1220402348353306,0.06438792462886479,0.9832489516782648,0.9825803230722269,0.9735256630277045,0.977625484480291,0.9855497427816234,0.9901257379220214
0.7023411371237458,0.2755901766600936,0.21470456956049522,0.406293944524121,0.3054818303523883,0.22122899012397895,0.2451909727956629,0.9628865005112914,0.9760187868117327,0.9618699907831763,0.9689104378080536,0.9747584294743766,0.9683228277670791
0.802675585284281,0.43008114304496925,0.24911795102191578,0.4514068382313736,0.3446924166811914,0.32565671140010605,0.42607461245964157,0.9389744492996349,0.9681671306894701,0.9548618632824866,0.9610437058103181,0.961106500554693,0.9411387429087693
0.9030100334448161,0.5594565500754795,0.2859711101993177,0.4340278178191504,0.35897429137533804,0.407447546717248,0.5813369578274542,0.9161890651941135,0.9596004955651656,0.9531676862803824,0.9541287681338309,0.9472797574502043,0.914659989678703
